Date,High,Low,Open,Volume,Close
2013-05-23,28808.19922,28316.09961,28584.5,141153,26377.76172
2013-05-24,28495.09961,28047.69922,28450.30078,106765,26336.31836
2013-05-27,28450.30078,28092.5,28360.90039,118252,26336.31836
2013-05-28,28629.30078,28181.90039,28405.59961,181894,26294.875
2013-05-29,28629.30078,28271.40039,28360.90039,101246,26336.31836
2013-05-30,28539.80078,28047.69922,28271.40039,132821,26046.02734
2013-05-31,28360.90039,28047.69922,28137.19922,158716,26294.875
2013-06-03,28316.09961,28047.69922,28271.40039,122470,26253.33594
2013-06-04,28405.59961,27913.5,28405.59961,124571,26128.91406
2013-06-05,28092.5,27734.59961,28047.69922,101819,25838.62305
2013-06-07,28047.69922,27645.09961,27734.59961,102860,25838.62305
2013-06-10,27913.5,27600.40039,27913.5,96071,25838.62305
2013-06-11,27868.80078,27555.69922,27689.90039,106212,25838.62305
2013-06-12,27958.30078,27645.09961,27824.09961,75380,25672.75586
2013-06-13,27734.59961,27018.90039,27734.59961,262916,25299.48438
2013-06-14,27555.69922,27287.30078,27376.69922,99729,25382.36914
2013-06-17,27600.40039,27242.5,27242.5,67158,25506.79492
2013-06-18,27779.30078,27332,27555.69922,101693,25755.64453
2013-06-19,27779.30078,27376.69922,27779.30078,95309,25631.2168
2013-06-20,27645.09961,26839.90039,27645.09961,167058,25175.05859
2013-06-21,26705.69922,26258.40039,26347.90039,263881,24718.80859
2013-06-24,26437.30078,25766.30078,26437.30078,158171,24262.55859
2013-06-25,26437.30078,25676.90039,26124.19922,242511,24096.68945
2013-06-26,26303.09961,25766.30078,26124.19922,185438,24138.13281
2013-06-27,26526.80078,26124.19922,26124.19922,128748,24304.08984
2013-06-28,26571.5,26124.19922,26168.90039,193747,24386.98047
2013-07-01,26661,26124.19922,26168.90039,187648,24511.4043
2013-07-02,26750.5,26303.09961,26482.09961,94925,24677.36523
2013-07-03,26929.40039,26124.19922,26616.30078,148239,24428.51758
2013-07-04,26750.5,26392.59961,26392.59961,95369,24552.93945
2013-07-05,26795.19922,26347.90039,26571.5,78125,24552.93945
2013-07-08,26705.69922,26213.69922,26526.80078,85717,24469.95898
2013-07-09,26526.80078,26168.90039,26482.09961,122576,24594.38672
2013-07-10,26571.5,26079.5,26571.5,138780,24386.98047
2013-07-11,26974.09961,26303.09961,26437.30078,229754,24926.21289
2013-07-12,26884.69922,26392.59961,26884.69922,162335,24635.82617
2013-07-15,26661,26213.69922,26571.5,84809,24718.80859
2013-07-16,27421.5,26795.19922,26795.19922,235863,25009.09766
2013-07-17,27645.09961,26839.90039,26839.90039,274746,25340.92773
2013-07-18,27466.19922,27108.30078,27332,125729,25257.94531
2013-07-19,28003,27242.5,27376.69922,216404,25423.90625
2013-07-22,27868.80078,27421.5,27421.5,195540,25631.2168
2013-07-23,27958.30078,27600.40039,27868.80078,183234,25714.19922
2013-07-24,27824.09961,27466.19922,27779.30078,111836,25672.75586
2013-07-25,27868.80078,27376.69922,27510.90039,146067,25548.33203
2013-07-26,27958.30078,27421.5,27645.09961,160194,25589.77539
2013-07-29,27689.90039,27376.69922,27645.09961,78775,25465.35156
2013-07-30,27958.30078,27555.69922,27645.09961,139788,25631.2168
2013-07-31,27958.30078,27510.90039,27958.30078,253458,25506.79492
2013-08-01,28092.5,27466.19922,27466.19922,224831,25714.19922
2013-08-02,28495.09961,27958.30078,28003,252607,26128.91406
2013-08-05,28495.09961,28181.90039,28181.90039,108048,26211.89453
2013-08-06,28316.09961,27868.80078,28226.69922,111349,26211.89453
2013-08-07,28271.40039,27913.5,27913.5,123595,26046.02734
2013-08-08,28360.90039,27868.80078,28092.5,97236,26046.02734
2013-08-09,28271.40039,27600.40039,27734.59961,171544,25880.06836
2013-08-12,28181.90039,27466.19922,27734.59961,183661,26046.02734
2013-08-13,28226.69922,27824.09961,27958.30078,92452,26004.49023
2013-08-14,28405.59961,27868.80078,28047.69922,144606,26128.91406
2013-08-16,28718.69922,27824.09961,27958.30078,261733,26419.29688
2013-08-19,28897.69922,28271.40039,28450.30078,221871,26709.58984
2013-08-20,28897.69922,28450.30078,28718.69922,268309,26585.16406
2013-08-21,28763.5,28226.69922,28763.5,230857,26377.76172
2013-08-22,28271.40039,27779.30078,28271.40039,213915,26087.46875
2013-08-23,28226.69922,27868.80078,27958.30078,149294,26004.49023
2013-08-26,28137.19922,27600.40039,27913.5,170944,26087.46875
2013-08-27,28316.09961,27734.59961,28003,233282,26211.89453
2013-08-28,28987.09961,28003,28226.69922,301867,26543.72461
2013-08-29,29434.5,28629.30078,28629.30078,302393,26916.99219
2013-08-30,29479.19922,28942.40039,29031.90039,216809,27041.41602
2013-09-02,29613.40039,28987.09961,29210.80078,199550,27207.28516
2013-09-03,29568.69922,29166.09961,29523.90039,121279,27248.72852
2013-09-04,30105.5,29389.69922,29434.5,339175,27580.55273
2013-09-05,29926.5,29479.19922,29523.90039,117656,27580.55273
2013-09-06,30463.30078,29747.59961,29792.30078,283688,27953.82813
2013-09-09,30552.80078,30016,30239.69922,174497,27995.27148
2013-09-10,30821.19922,30105.5,30105.5,300907,28327.10156
2013-09-11,31179.09961,30329.09961,30508.09961,368689,28741.81445
2013-09-12,31402.69922,30687,31089.59961,301866,28907.77344
2013-09-13,31447.5,30865.90039,31000.09961,225978,28949.2207
2013-09-16,32118.5,31089.59961,31313.30078,413157,29571.33789
2013-09-17,32207.90039,31447.5,31894.80078,187599,29529.89453
2013-09-23,32655.30078,31760.59961,32207.90039,280088,29903.16406
2013-09-24,32655.30078,31850.09961,32207.90039,202233,29944.60938
2013-09-25,32923.69922,32252.69922,32342.09961,292800,30359.32227
2013-09-26,33505.19922,32655.30078,32834.19922,434970,30815.57617
2013-09-27,33505.19922,32834.19922,33505.19922,205225,30857.01953
2013-09-30,33907.80078,32834.19922,32968.39844,342819,31437.69531
2013-10-01,34086.69922,32878.89844,33907.80078,324319,31022.97852
2013-10-02,33549.89844,32297.40039,33326.30078,351539,30276.4375
2013-10-04,32744.69922,32073.69922,32073.69922,157111,30193.45703
2013-10-07,32834.19922,32163.19922,32252.69922,138753,30110.47656
2013-10-08,32744.69922,32029,32744.69922,116220,30152.01563
2013-10-10,33907.80078,32386.90039,32386.90039,549145,30815.57617
2013-10-11,35026.10156,33326.30078,33549.89844,488135,32101.25977
2013-10-14,35741.89844,34623.5,34623.5,455977,32806.35547
2013-10-15,35965.5,34713,35562.89844,273613,32516.06836
2013-10-16,36457.60156,35205.10156,35205.10156,537682,33262.60547
2013-10-17,37128.60156,35786.60156,36368.10156,525045,34133.57813
2013-10-18,37218.10156,36457.60156,37128.60156,225533,34133.57813
2013-10-21,36681.30078,35920.80078,36591.80078,208033,34009.15234
2013-10-22,37531.19922,36636.5,36770.69922,284845,34299.44531
2013-10-23,37262.80078,36591.80078,36994.39844,229560,34175.01953
2013-10-24,37575.89844,36591.80078,36591.80078,205988,34506.85547
2013-10-25,37620.69922,36323.39844,37620.69922,159128,34092.04297
2013-10-28,36949.69922,35741.89844,36904.89844,295515,33469.92188
2013-10-29,36726,35876.10156,36144.5,186715,33843.19141
2013-10-30,37575.89844,36368.10156,36860.19922,302830,34714.15625
2013-10-31,37397,35786.60156,36949.69922,377986,33304.05469
2013-11-01,36547.10156,35965.5,35965.5,166392,33635.87891
2013-11-04,36994.39844,35876.10156,36278.69922,193898,33262.60547
2013-11-05,35965.5,34891.89844,35786.60156,216097,32806.35547
2013-11-06,35652.39844,34981.39844,34981.39844,166153,32972.22266
2013-11-07,36457.60156,35205.10156,35205.10156,143123,32806.35547
2013-11-08,35920.80078,34713,35339.30078,270662,33013.75391
2013-11-11,35965.5,34891.89844,35652.39844,149574,32557.51172
2013-11-12,35831.30078,35115.60156,35428.69922,225208,33221.07422
2013-11-13,36055,35160.30078,36055,287195,32972.22266
2013-11-14,36010.30078,34757.69922,35562.89844,308966,32350.10352
2013-11-15,35428.69922,34802.5,34936.69922,165872,32681.93945
2013-11-18,36099.69922,35249.80078,35473.5,195393,33013.75391
2013-11-19,36770.69922,35562.89844,35920.80078,344380,33387.03516
2013-11-20,36323.39844,35294.5,36055,160740,33096.65234
2013-11-21,35607.69922,34891.89844,35562.89844,202019,32474.53125
2013-11-22,35607.69922,34936.69922,35160.30078,199010,33013.75391
2013-11-25,36502.30078,35473.5,35920.80078,178105,33096.65234
2013-11-26,35652.39844,34847.19922,35339.30078,143494,32889.33984
2013-11-27,35920.80078,35115.60156,35249.80078,154629,33179.62891
2013-11-28,36323.39844,35473.5,36010.30078,138987,33013.75391
2013-11-29,35965.5,35249.80078,35339.30078,121447,32889.33984
2013-12-02,35518.19922,33818.30078,35249.80078,340073,31562.11719
2013-12-03,33907.80078,32789.5,33818.30078,406408,30815.57617
2013-12-04,33863.10156,32923.69922,33236.80078,241727,31147.4043
2013-12-05,33549.89844,32565.80078,33281.5,234907,30359.32227
2013-12-06,32968.39844,32431.59961,32700,187390,30359.32227
2013-12-09,33057.89844,32431.59961,33013.10156,185578,30359.32227
2013-12-10,33326.30078,32565.80078,32968.39844,159470,30691.1543
2013-12-11,33639.39844,32342.09961,32923.69922,238182,31064.42383
2013-12-12,33192.10156,32476.30078,33192.10156,182431,30483.74805
2013-12-13,33907.80078,32252.69922,32878.89844,207708,31354.71484
2013-12-16,33818.30078,32476.30078,33818.30078,179162,30400.86133
2013-12-17,33415.69922,32834.19922,32923.69922,178059,30857.01953
2013-12-18,33684.10156,33192.10156,33371,158190,31105.86914
2013-12-19,34042,33549.89844,33997.30078,165013,31105.86914
2013-12-20,33997.30078,33415.69922,33460.5,222282,31313.27344
2013-12-23,34713,33549.89844,33863.10156,246630,32184.24023
2013-12-24,35428.69922,34534.10156,34713,231889,32723.37891
2013-12-26,35607.69922,34936.69922,35562.89844,174231,32516.06836
2013-12-27,35384,34534.10156,35026.10156,113109,33142.92578
2013-12-30,35384,34713,35384,102534,32891.20703
2014-01-02,35205.10156,33952.5,35205.10156,133349,32219.89453
2014-01-03,34444.60156,33505.19922,34399.89844,109376,31968.17188
2014-01-06,34131.5,33549.89844,33907.80078,158700,31590.59961
2014-01-07,33728.89844,33102.60156,33594.69922,196657,31548.67188
2014-01-08,33818.30078,33147.30078,33415.69922,219714,31590.59961
2014-01-09,34489.30078,33505.19922,33594.69922,301206,32010.19141
2014-01-10,34265.69922,33192.10156,34042,154009,31422.81641
2014-01-13,33728.89844,33371,33505.19922,64415,31464.73828
2014-01-14,33684.10156,33147.30078,33147.30078,109767,31171.09766
2014-01-15,33594.69922,32878.89844,33236.80078,143368,31506.75391
2014-01-16,33907.80078,33549.89844,33594.69922,83265,31632.60938
2014-01-17,34042,33460.5,33594.69922,109381,31506.75391
2014-01-20,33549.89844,32789.5,32789.5,102503,31129.17773
2014-01-21,33192.10156,32878.89844,33192.10156,63416,31003.31445
2014-01-22,33147.30078,32386.90039,33147.30078,188990,30583.7207
2014-01-23,32744.69922,32386.90039,32655.30078,108912,30583.7207
2014-01-24,33057.89844,32431.59961,32655.30078,131333,30961.30273
2014-01-27,32655.30078,31850.09961,32655.30078,106844,30457.86328
2014-01-28,32565.80078,32073.69922,32073.69922,115974,30206.14258
2014-01-29,33057.89844,32207.90039,32297.40039,207141,30290.08203
2014-02-03,32386.90039,31492.19922,31894.80078,179017,29618.86133
2014-02-04,31536.90039,30329.09961,31223.80078,277532,28444.11328
2014-02-05,31089.59961,30463.30078,30552.80078,158758,28779.77148
2014-02-06,31447.5,30508.09961,30508.09961,213167,29409.06445
2014-02-07,31939.5,31223.80078,31402.69922,178431,29870.58203
2014-02-10,31984.30078,31536.90039,31939.5,94786,29576.84766
2014-02-11,31715.90039,30776.5,31402.69922,172149,29534.92578
2014-02-12,32834.19922,31984.30078,32655.30078,233908,30122.30078
2014-02-13,32610.5,31760.59961,32118.5,153337,29786.64258
2014-02-14,32163.19922,31402.69922,31805.30078,171142,29450.98828
2014-02-17,31760.59961,31089.59961,31492.19922,161123,29576.84766
2014-02-18,32118.5,31581.69922,31626.40039,90562,29744.72266
2014-02-19,31581.69922,30865.90039,31536.90039,206481,29199.27148
2014-02-20,31179.09961,30329.09961,30821.19922,236753,28444.11328
2014-02-21,31268.5,30508.09961,30552.80078,166591,29325.13086
2014-02-24,31313.30078,31044.90039,31223.80078,75870,29325.13086
2014-02-25,31850.09961,31179.09961,31179.09961,153668,29660.78516
2014-02-26,32118.5,31402.69922,31492.19922,198783,29996.44141
2014-02-27,31984.30078,31223.80078,31715.90039,304086,29996.44141
2014-02-28,32878.89844,31626.40039,31939.5,314456,30206.14258
2014-03-03,32207.90039,31447.5,32073.69922,202289,30038.36328
2014-03-04,31939.5,31402.69922,31671.09961,295882,29493.00391
2014-03-05,31805.30078,31268.5,31581.69922,242755,29534.92578
2014-03-06,31536.90039,30865.90039,31358,293416,29031.49023
2014-03-07,31313.30078,30955.40039,31179.09961,131335,29325.13086
2014-03-10,31402.69922,30687,31358,155038,28905.62891
2014-03-11,31089.59961,30731.69922,30865.90039,145077,29031.49023
2014-03-12,30955.40039,30239.69922,30865.90039,192596,28402.19336
2014-03-13,30642.30078,29523.90039,30552.80078,371124,27688.95898
2014-03-14,29613.40039,28763.5,29210.80078,173411,27437.23828
2014-03-17,29702.90039,29210.80078,29300.30078,120276,27437.23828
2014-03-18,29792.30078,29210.80078,29523.90039,156020,27437.23828
2014-03-19,29479.19922,28808.19922,29434.5,181775,27017.74023
2014-03-20,28718.69922,27466.19922,28718.69922,426853,25759.14648
2014-03-21,27958.30078,27063.59961,27555.69922,487080,25381.56641
2014-03-24,27734.59961,27242.5,27287.30078,269859,25675.20703
2014-03-25,28495.09961,27287.30078,27376.69922,412721,26430.36523
2014-03-26,29166.09961,28360.90039,28539.80078,422227,27269.45703
2014-03-27,29031.90039,28047.69922,29031.90039,396434,26346.52148
2014-03-28,28718.69922,28003,28137.19922,226732,26598.24023
2014-03-31,28763.5,28181.90039,28271.40039,178909,26933.80078
2014-04-01,28852.90039,28360.90039,28763.5,240747,27059.66016
2014-04-02,28942.40039,28316.09961,28942.40039,347214,26556.22266
2014-04-03,28852.90039,28092.5,28405.59961,257644,26346.52148
2014-04-04,28271.40039,27510.90039,28137.19922,455931,25801.06836
2014-04-07,28316.09961,27287.30078,27332,321306,26430.36523
2014-04-08,28405.59961,27913.5,28181.90039,214360,26430.36523
2014-04-09,28808.19922,28271.40039,28360.90039,326273,26975.81836
2014-04-10,29166.09961,28674,28987.09961,256818,26933.80078
2014-04-11,28987.09961,28450.30078,28495.09961,159231,27143.59961
2014-04-14,28942.40039,28226.69922,28852.90039,244190,26514.30273
2014-04-15,28763.5,28047.69922,28450.30078,218373,26304.50586
2014-04-16,28271.40039,28003,28092.5,155439,26262.58398
2014-04-17,28271.40039,27779.30078,28181.90039,167498,26052.78906
2014-04-18,28450.30078,27824.09961,27824.09961,120645,26556.22266
2014-04-21,28450.30078,28092.5,28450.30078,68403,26430.36523
2014-04-22,28450.30078,27913.5,28226.69922,159499,26220.66211
2014-04-23,28181.90039,27466.19922,28003,200395,26010.86523
2014-04-24,27868.80078,27153.09961,27645.09961,293830,25675.20703
2014-04-25,27689.90039,27153.09961,27421.5,218826,25507.42773
2014-04-28,27242.5,26929.40039,27153.09961,103618,25339.64648
2014-04-29,27242.5,27018.90039,27197.80078,68770,25549.34766
2014-04-30,27287.30078,26839.90039,27287.30078,323378,25213.78711
2014-05-02,26884.69922,26079.5,26884.69922,307050,24584.48828
2014-05-07,26437.30078,25408.5,26258.40039,393383,23871.25781
2014-05-08,25811.09961,25229.5,25453.19922,292634,23913.17969
2014-05-09,25855.80078,25229.5,25855.80078,283796,23829.33398
2014-05-12,25632.09961,24916.40039,25542.69922,313463,23577.61523
2014-05-13,25945.30078,25095.30078,25274.30078,276022,24039.03906
2014-05-14,26303.09961,25766.30078,25766.30078,320913,24668.33398
2014-05-15,27555.69922,26705.69922,26884.69922,613484,25381.56641
2014-05-16,26929.40039,26124.19922,26705.69922,379103,24752.26953
2014-05-19,26526.80078,25990,26258.40039,251334,24836.20898
2014-05-20,26482.09961,25497.90039,26303.09961,470449,24081.05273
2014-05-21,25855.80078,25453.19922,25676.90039,288791,24081.05273
2014-05-22,25945.30078,25229.5,25721.59961,393654,23913.17969
2014-05-23,25990,25453.19922,25632.09961,283012,23871.25781
2014-05-26,25990,25497.90039,25497.90039,161168,24332.77344
2014-05-27,26079.5,25453.19922,26034.69922,229514,23955.19336
2014-05-28,25408.5,24513.80078,25184.80078,707206,23829.33398
2014-05-29,25274.30078,24424.30078,25274.30078,376636,23074.17773
2014-05-30,24961.09961,24200.69922,24692.80078,359270,22738.52148
2014-06-02,24469.09961,24021.80078,24021.80078,166466,22612.66016
2014-06-03,24558.59961,23977,24156,273050,23032.25781
2014-06-05,24513.80078,23932.30078,24513.80078,280045,22696.59961
2014-06-09,24603.30078,24111.19922,24200.69922,220186,22654.67773
2014-06-10,24961.09961,24290.19922,24290.19922,250946,23367.81836
2014-06-11,25184.80078,24603.30078,24826.90039,294630,23619.53906
2014-06-12,25140.09961,24603.30078,25050.59961,281382,23283.88086
2014-06-13,24558.59961,23485,24558.59961,642093,22235.08398
2014-06-16,23619.19922,23261.30078,23619.19922,323019,21815.58789
2014-06-17,23753.40039,23261.30078,23261.30078,320624,22151.24023
2014-06-18,23663.90039,23306,23663.90039,148622,21941.44531
2014-06-19,23753.40039,23350.80078,23485,230952,21899.52148
2014-06-20,23440.19922,22679.80078,23261.30078,388293,21312.14844
2014-06-23,22769.19922,21874.59961,22724.5,551885,20598.91406
2014-06-24,22232.40039,21785.09961,22053.5,441151,20808.71094
2014-06-25,22500.80078,21874.59961,22098.19922,235620,20766.78906
2014-06-26,22679.80078,22277.19922,22500.80078,409044,21102.35156
2014-06-27,23171.80078,22321.90039,22321.90039,263895,21521.94531
2014-06-30,23306,22948.19922,22992.90039,233569,21689.72656
2014-07-01,23216.59961,22769.19922,23127.09961,152486,21689.72656
2014-07-02,23842.80078,23261.30078,23350.80078,450459,22193.16406
2014-07-03,23887.59961,23440.19922,23663.90039,145427,22235.08398
2014-07-04,23708.59961,23082.40039,23708.59961,197424,21647.80273
2014-07-07,23485,23037.59961,23127.09961,204072,21731.64844
2014-07-08,23485,23171.80078,23171.80078,199166,21899.52148
2014-07-09,23395.5,22545.59961,23261.30078,397205,21312.14844
2014-07-10,22724.5,22277.19922,22635,329023,20934.57031
2014-07-11,22903.40039,22232.40039,22232.40039,339238,21312.14844
2014-07-14,22814,22456.09961,22769.19922,127595,21144.36719
2014-07-15,22903.40039,22500.80078,22545.59961,162537,21102.35156
2014-07-16,23082.40039,22500.80078,22590.30078,251703,21270.22656
2014-07-17,23932.30078,22679.80078,22724.5,620071,22319.02148
2014-07-18,24200.69922,23485,23619.19922,403806,22235.08398
2014-07-21,24513.80078,23798.09961,23798.09961,426986,22906.30469
2014-07-22,24513.80078,24156,24424.30078,239243,22990.24023
2014-07-23,24871.69922,24021.80078,24513.80078,385930,23325.89844
2014-07-24,25453.19922,24782.19922,25095.30078,471553,23787.31836
2014-07-25,25632.09961,25095.30078,25542.69922,332080,23703.47656
2014-07-28,26392.59961,25229.5,25274.30078,511149,24542.47656
2014-07-29,26705.69922,26168.90039,26168.90039,380052,24542.47656
2014-07-30,26750.5,25497.90039,26124.19922,341222,24836.20898
2014-07-31,26661,25855.80078,26661,326296,24668.33398
2014-08-01,26258.40039,25721.59961,26258.40039,246477,24458.63086
2014-08-04,26482.09961,25945.30078,26124.19922,214046,24374.69336
2014-08-05,26168.90039,24961.09961,26168.90039,480494,23493.67969
2014-08-06,26258.40039,25005.90039,25050.59961,416520,24500.55273
2014-08-07,25945.30078,23798.09961,25945.30078,1066891,22654.67773
2014-08-08,24290.19922,22948.19922,24156,808410,21605.78906
2014-08-11,23798.09961,23082.40039,23261.30078,447621,22151.24023
2014-08-12,24066.5,23306,23753.40039,231008,22360.94727
2014-08-13,24200.69922,23529.69922,23977,210007,22696.59961
2014-08-14,26258.40039,23350.80078,23529.69922,1263366,24626.41211
2014-08-18,26929.40039,25855.80078,26258.40039,689973,24626.41211
2014-08-19,26661,26124.19922,26168.90039,365027,24836.20898
2014-08-20,26884.69922,26258.40039,26750.5,361316,24626.41211
2014-08-21,26750.5,25497.90039,26303.09961,503802,24836.20898
2014-08-22,27510.90039,26347.90039,26482.09961,597603,25717.22266
2014-08-25,27600.40039,26884.69922,27063.59961,381276,25843.08398
2014-08-26,27689.90039,26571.5,27466.19922,570728,25297.62891
2014-08-27,28003,27018.90039,27153.09961,476557,25717.22266
2014-08-28,28405.59961,27600.40039,27824.09961,408521,25885.00586
2014-08-29,28003,27063.59961,27645.09961,328276,25381.56641
2014-09-01,27555.69922,26750.5,26884.69922,171196,25465.50391
2014-09-02,27600.40039,26705.69922,27153.09961,223671,25087.92773
2014-09-03,27153.09961,26124.19922,26571.5,317286,25171.77148
2014-09-04,27108.30078,26303.09961,26839.90039,309141,25045.91016
2014-09-05,27018.90039,26616.30078,26616.30078,153328,25087.92773
2014-09-11,26795.19922,25587.40039,26526.80078,492888,24416.61523
2014-09-12,26213.69922,25497.90039,26213.69922,174108,24248.83398
2014-09-15,25945.30078,25497.90039,25542.69922,216980,23997.11719
2014-09-16,25766.30078,25453.19922,25766.30078,229334,24122.97656
2014-09-17,25855.80078,25229.5,25766.30078,312651,23661.46094
2014-09-18,25229.5,24648,25095.30078,515003,23325.89844
2014-09-19,25497.90039,24871.69922,24871.69922,336234,23577.61523
2014-09-22,26303.09961,25184.80078,25184.80078,437141,24542.47656
2014-09-23,26437.30078,25676.90039,25990,300269,24290.75781
2014-09-24,26258.40039,25408.5,25945.30078,327633,24374.69336
2014-09-25,26258.40039,25453.19922,26079.5,380802,24248.83398
2014-09-26,25766.30078,25184.80078,25453.19922,378011,23619.53906
2014-09-29,26124.19922,25005.90039,25184.80078,460258,24416.61523
2014-09-30,26347.90039,25587.40039,26124.19922,491102,24710.35156
2014-10-01,27376.69922,26124.19922,26258.40039,565701,25045.91016
2014-10-02,26974.09961,26213.69922,26482.09961,411818,24878.13281
2014-10-06,27197.80078,26258.40039,26705.69922,270045,24836.20898
2014-10-07,26750.5,25766.30078,26526.80078,255787,24458.63086
2014-10-08,26571.5,25632.09961,25766.30078,279472,24710.35156
2014-10-10,26392.59961,25363.69922,26347.90039,337562,23871.25781
2014-10-13,25587.40039,23977,25319,506023,22654.67773
2014-10-14,24379.59961,23485,23887.59961,648177,22067.30078
2014-10-15,23887.59961,23082.40039,23529.69922,379433,21773.66211
2014-10-16,24200.69922,22903.40039,23082.40039,437127,22612.66016
2014-10-17,24424.30078,23708.59961,24424.30078,379913,22570.74023
2014-10-20,24424.30078,23708.59961,24424.30078,241538,22570.74023
2014-10-21,24334.90039,23485,23932.30078,211706,22654.67773
2014-10-22,24692.80078,24156,24603.30078,266397,22864.38086
2014-10-23,24424.30078,23753.40039,24156,227246,22402.95898
2014-10-24,24424.30078,23932.30078,24111.19922,200372,22864.38086
2014-10-27,25005.90039,24379.59961,24469.09961,194442,23409.73828
2014-10-28,25005.90039,24424.30078,25005.90039,133239,23032.25781
2014-10-29,25676.90039,24424.30078,24648,334286,23955.19336
2014-10-30,25542.69922,23663.90039,25542.69922,425651,23535.59961
2014-10-31,25229.5,24111.19922,25229.5,385696,22990.24023
2014-11-03,24782.19922,23798.09961,24558.59961,279874,22444.88086
2014-11-04,24245.40039,23127.09961,24200.69922,338037,21731.64844
2014-11-05,23842.80078,23082.40039,23171.80078,220815,22277.09961
2014-11-06,23977,23619.19922,23753.40039,183364,22319.02148
2014-11-07,24200.69922,23574.40039,23798.09961,206344,22486.80273
2014-11-10,24379.59961,23753.40039,23977,180580,22696.59961
2014-11-11,24871.69922,24200.69922,24200.69922,196319,23116.09961
2014-11-12,27063.59961,25497.90039,26526.80078,1240795,25129.84766
2014-11-13,26974.09961,26079.5,26526.80078,547644,25045.91016
2014-11-14,27734.59961,27018.90039,27287.30078,662942,25801.06836
2014-11-17,27824.09961,27287.30078,27645.09961,422396,25885.00586
2014-11-18,28092.5,27332,27689.90039,505001,25759.14648
2014-11-19,27555.69922,26705.69922,27287.30078,334468,25213.78711
2014-11-20,28047.69922,26974.09961,27018.90039,273326,25885.00586
2014-11-21,27824.09961,27108.30078,27779.30078,258203,25968.94336
2014-11-24,28808.19922,27689.90039,27824.09961,466605,26849.96094
2014-11-25,29031.90039,27913.5,28763.5,368536,26346.52148
2014-11-26,31268.5,27510.90039,30463.30078,2381349,26010.86523
2014-11-27,28226.69922,27197.80078,28181.90039,445434,26094.80078
2014-11-28,28092.5,26258.40039,28003,581626,24920.05078
2014-12-01,27734.59961,25900.5,26974.09961,543911,24962.06836
2014-12-02,27689.90039,26303.09961,26347.90039,333500,25926.92578
2014-12-03,28092.5,27332,27645.09961,237422,26220.66211
2014-12-04,28226.69922,27600.40039,28092.5,184945,26178.64844
2014-12-05,27868.80078,27153.09961,27287.30078,265843,25591.36523
2014-12-08,27287.30078,26705.69922,27018.90039,236140,25129.84766
2014-12-09,27421.5,26437.30078,26974.09961,298612,24836.20898
2014-12-10,26974.09961,26168.90039,26482.09961,211058,24962.06836
2014-12-11,26526.80078,25945.30078,26347.90039,210680,24374.69336
2014-12-12,26839.90039,25676.90039,25676.90039,335184,24668.33398
2014-12-15,26839.90039,25676.90039,26034.69922,153712,25045.91016
2014-12-16,26839.90039,26124.19922,26571.5,163167,24836.20898
2014-12-17,27645.09961,26392.59961,26705.69922,274646,25549.34766
2014-12-18,27555.69922,26392.59961,27555.69922,229404,25129.84766
2014-12-19,27376.69922,26661,26929.40039,174092,25003.99023
2014-12-22,27600.40039,26661,26839.90039,222859,25759.14648
2014-12-23,28003,27287.30078,27510.90039,230079,26262.58398
2014-12-24,28047.69922,27466.19922,28003,132256,26220.66211
2014-12-26,28047.69922,27555.69922,27779.30078,126886,25843.08398
2014-12-29,27734.59961,27063.59961,27332,170943,26363.37109
2014-12-30,28181.90039,27332,27332,242513,26705.23242
2015-01-02,27913.5,27063.59961,27600.40039,176818,25893.32813
2015-01-05,26974.09961,25945.30078,26526.80078,239807,25765.14063
2015-01-06,26929.40039,26392.59961,26482.09961,203711,25295.19141
2015-01-07,26705.69922,26079.5,26571.5,132071,24910.63672
2015-01-08,26571.5,26079.5,26168.90039,174953,25380.58789
2015-01-09,26839.90039,26437.30078,26795.19922,174720,25380.58789
2015-01-12,27824.09961,26392.59961,26392.59961,245911,26448.86133
2015-01-13,27958.30078,27332,27645.09961,186748,26320.67383
2015-01-14,27913.5,27287.30078,27779.30078,125169,26662.4375
2015-01-15,28047.69922,26437.30078,27779.30078,372990,25295.19141
2015-01-16,26795.19922,26079.5,26571.5,188551,25038.82227
2015-01-19,27063.59961,26079.5,26303.09961,284871,25038.82227
2015-01-20,26705.69922,26213.69922,26303.09961,170203,25167.00781
2015-01-21,26571.5,25184.80078,26571.5,359098,24098.73242
2015-01-22,25945.30078,25363.69922,25408.5,254838,24526.08008
2015-01-23,26213.69922,25497.90039,25945.30078,257077,24483.28906
2015-01-26,25811.09961,25408.5,25587.40039,96868,24526.08008
2015-01-27,26034.69922,24826.90039,25766.30078,597095,23970.54883
2015-01-28,25229.5,24826.90039,24871.69922,228275,24013.33984
2015-01-29,25632.09961,24200.69922,25095.30078,500278,23372.41406
2015-01-30,24692.80078,24200.69922,24424.30078,351585,23415.11133
2015-02-02,24826.90039,24290.19922,24424.30078,255407,23543.29688
2015-02-03,24782.19922,24021.80078,24692.80078,326414,23030.55469
2015-02-04,24558.59961,24156,24245.40039,314490,23457.90234
2015-02-05,24558.59961,23887.59961,24558.59961,349476,22945.16211
2015-02-06,24961.09961,23932.30078,24156,388234,23842.36133
2015-02-09,25229.5,24424.30078,25229.5,240639,23329.62305
